City,Country code,Lat,Lon,timezone,Clouds,Precipitation,Pressure,Sea Level Pressure,Relative Humidity,Temperature,Apparent Temperature,Dew Point,UV Index,Visibility,Wind Speed,Wind Gust Speed,Wind Direction,Solar Radiation,Local Time,UTC Time
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,56,0.0,1016,1016,91,19.6,20.0,18.1,0.0,16.0,0.85,1.5,186,0,2025-12-22 03:00:00,2025-12-21T20:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,55,0.0,1015,1016,91,20.0,20.5,18.5,0.0,16.0,0.83,1.4,161,0,2025-12-22 04:00:00,2025-12-21T21:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,63,0.0,1016,1016,91,19.9,20.3,18.4,0.0,16.0,0.91,1.5,144,0,2025-12-22 05:00:00,2025-12-21T22:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,64,0.0,1016,1016,91,19.7,20.1,18.2,0.0,16.0,1.32,2.3,148,0,2025-12-22 06:00:00,2025-12-21T23:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1016,1017,91,19.7,20.1,18.2,1.4,16.0,1.18,2.3,161,57,2025-12-22 07:00:00,2025-12-22T00:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1018,1018,88,20.8,21.2,18.7,1.9,16.0,1.39,2.6,147,251,2025-12-22 08:00:00,2025-12-22T01:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1018,1019,79,22.3,22.6,18.5,2.8,16.0,2.28,4.4,134,441,2025-12-22 09:00:00,2025-12-22T02:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1018,1018,74,23.3,23.6,18.4,2.8,16.0,4.34,8.1,120,594,2025-12-22 10:00:00,2025-12-22T03:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1016,1017,70,24.4,24.7,18.6,2.4,16.0,4.44,8.6,128,689,2025-12-22 11:00:00,2025-12-22T04:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1015,1016,65,25.0,25.2,17.9,2.1,16.0,4.5,8.4,134,721,2025-12-22 12:00:00,2025-12-22T05:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,55,0.0,1014,1014,64,25.2,25.5,18.0,3.4,16.0,4.54,8.5,139,597,2025-12-22 13:00:00,2025-12-22T06:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1013,1014,64,25.2,25.5,18.0,3.1,16.0,4.5,8.5,139,575,2025-12-22 14:00:00,2025-12-22T07:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1012,1013,65,25.1,25.3,18.0,1.6,16.0,4.42,8.4,136,417,2025-12-22 15:00:00,2025-12-22T08:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1012,1012,67,24.7,24.9,18.1,1.5,16.0,3.96,8.0,136,221,2025-12-22 16:00:00,2025-12-22T09:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1012,1012,72,23.6,23.9,18.2,1.7,16.0,4.03,7.6,130,33,2025-12-22 17:00:00,2025-12-22T10:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1012,1012,80,22.2,22.6,18.6,0.0,16.0,3.64,7.5,129,0,2025-12-22 18:00:00,2025-12-22T11:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1012,1013,86,21.2,21.7,18.8,0.0,16.0,3.52,6.7,127,0,2025-12-22 19:00:00,2025-12-22T12:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1013,1014,90,20.7,21.1,19.0,0.0,16.0,3.16,6.5,131,0,2025-12-22 20:00:00,2025-12-22T13:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1013,1014,93,20.3,20.8,19.1,0.0,16.0,2.62,5.8,138,0,2025-12-22 21:00:00,2025-12-22T14:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1012,1013,96,20.3,20.9,19.6,0.0,16.0,2.29,5.0,144,0,2025-12-22 22:00:00,2025-12-22T15:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,50,0.0,1012,1013,96,20.2,20.8,19.6,0.0,16.0,2.18,4.2,143,0,2025-12-22 23:00:00,2025-12-22T16:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,56,0.0,1012,1013,96,20.3,20.9,19.7,0.0,16.0,2.15,4.0,141,0,2025-12-23 00:00:00,2025-12-22T17:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,58,0.0,1012,1014,96,20.4,21.0,19.8,0.0,16.0,2.19,4.1,138,0,2025-12-23 01:00:00,2025-12-22T18:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,72,0.0,1012,1013,96,20.5,21.1,19.9,0.0,16.0,2.26,4.2,129,0,2025-12-23 02:00:00,2025-12-22T19:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,65,0.0,1012,1013,96,20.6,21.2,19.9,0.0,16.0,2.24,4.2,120,0,2025-12-23 03:00:00,2025-12-22T20:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,74,0.0,1012,1013,95,20.9,21.5,20.1,0.0,16.0,2.81,5.2,119,0,2025-12-23 04:00:00,2025-12-22T21:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,73,0.0,1012,1013,95,20.9,21.5,20.1,0.0,16.0,3.05,5.6,120,0,2025-12-23 05:00:00,2025-12-22T22:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,72,0.0,1013,1014,94,20.9,21.5,19.9,0.0,16.0,2.86,5.7,122,0,2025-12-23 06:00:00,2025-12-22T23:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,59,0.0,1014,1014,94,21.0,21.6,20.0,0.9,16.0,2.78,5.3,122,46,2025-12-23 07:00:00,2025-12-23T00:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,67,0.0,1014,1016,92,21.4,22.0,20.0,1.0,16.0,3.66,6.7,123,188,2025-12-23 08:00:00,2025-12-23T01:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,69,0.0,1016,1016,89,22.1,22.7,20.2,1.2,16.0,3.94,7.9,131,319,2025-12-23 09:00:00,2025-12-23T02:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1016,1016,83,23.5,24.1,20.5,1.5,16.0,3.53,6.8,160,589,2025-12-23 10:00:00,2025-12-23T03:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1014,1015,77,24.5,25.0,20.2,1.8,16.0,3.88,7.5,168,685,2025-12-23 11:00:00,2025-12-23T04:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1013,1014,73,25.4,25.9,20.2,1.9,16.0,4.04,7.8,160,715,2025-12-23 12:00:00,2025-12-23T05:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1012,1013,74,25.5,26.0,20.5,2.4,16.0,4.19,8.1,152,676,2025-12-23 13:00:00,2025-12-23T06:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1012,1012,73,25.6,26.1,20.4,2.2,16.0,4.23,8.1,150,573,2025-12-23 14:00:00,2025-12-23T07:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1011,1012,74,25.2,25.7,20.2,2.3,16.0,4.63,8.8,144,414,2025-12-23 15:00:00,2025-12-23T08:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1011,1012,73,25.4,25.9,20.2,1.6,16.0,4.67,8.7,142,222,2025-12-23 16:00:00,2025-12-23T09:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1012,1012,80,23.9,24.4,20.2,1.3,16.0,4.42,8.9,129,34,2025-12-23 17:00:00,2025-12-23T10:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1012,1012,86,22.8,23.3,20.3,0.0,16.0,3.6,8.1,124,0,2025-12-23 18:00:00,2025-12-23T11:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1012,1013,90,22.0,22.6,20.3,0.0,16.0,2.94,6.6,126,0,2025-12-23 19:00:00,2025-12-23T12:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1013,1014,93,21.5,22.1,20.3,0.0,16.0,2.88,5.3,126,0,2025-12-23 20:00:00,2025-12-23T13:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1014,1014,94,21.2,21.8,20.2,0.0,16.0,2.6,5.2,133,0,2025-12-23 21:00:00,2025-12-23T14:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1013,1014,96,21.2,21.9,20.6,0.0,16.0,2.85,5.2,138,0,2025-12-23 22:00:00,2025-12-23T15:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1013,1014,96,21.1,21.8,20.5,0.0,16.0,2.94,5.4,138,0,2025-12-23 23:00:00,2025-12-23T16:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,57,0.0,1013,1014,95,21.1,21.8,20.3,0.0,16.0,2.75,5.4,141,0,2025-12-24 00:00:00,2025-12-23T17:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,60,0.0,1013,1014,95,21.0,21.7,20.2,0.0,16.0,2.63,5.0,142,0,2025-12-24 01:00:00,2025-12-23T18:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,59,0.0,1012,1012,96,20.9,21.5,20.2,0.0,16.0,2.69,4.9,135,0,2025-12-24 02:00:00,2025-12-23T19:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,23,0.0,1012,1012,96,20.8,21.4,20.1,0.0,16.0,2.67,5.0,128,0,2025-12-24 03:00:00,2025-12-23T20:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,22,0.0,1011,1012,96,20.9,21.6,20.2,0.0,16.0,2.52,5.1,135,0,2025-12-24 04:00:00,2025-12-23T21:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,22,0.0,1012,1012,96,20.9,21.5,20.2,0.0,16.0,2.28,4.7,134,0,2025-12-24 05:00:00,2025-12-23T22:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,62,0.0,1012,1013,97,20.8,21.5,20.3,0.0,16.0,2.4,4.4,131,0,2025-12-24 06:00:00,2025-12-23T23:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,18,0.0,1013,1014,97,20.8,21.5,20.3,1.5,16.0,2.57,4.7,132,54,2025-12-24 07:00:00,2025-12-24T00:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1014,1014,93,21.7,22.3,20.5,1.5,16.0,3.54,6.6,134,246,2025-12-24 08:00:00,2025-12-24T01:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1014,1014,86,22.9,23.5,20.4,2.0,16.0,3.55,6.8,143,437,2025-12-24 09:00:00,2025-12-24T02:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,74,0.0,1014,1014,80,24.4,25.0,20.7,2.7,16.0,3.56,7.1,157,386,2025-12-24 10:00:00,2025-12-24T03:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1013,1014,73,25.5,26.0,20.3,2.6,16.0,3.61,7.0,170,685,2025-12-24 11:00:00,2025-12-24T04:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1012,1012,66,26.6,27.0,19.7,3.6,16.0,3.79,7.3,174,717,2025-12-24 12:00:00,2025-12-24T05:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1010,1011,63,27.2,28.5,19.5,4.1,16.0,3.8,7.5,174,679,2025-12-24 13:00:00,2025-12-24T06:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1010,1010,60,27.7,29.0,19.2,2.7,16.0,3.76,7.3,170,576,2025-12-24 14:00:00,2025-12-24T07:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1010,1010,59,27.5,28.6,18.7,2.1,16.0,4.01,7.6,154,418,2025-12-24 15:00:00,2025-12-24T08:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,81,0.0,1010,1010,65,26.3,26.6,19.2,1.4,16.0,4.3,8.1,141,120,2025-12-24 16:00:00,2025-12-24T09:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1010,1012,75,24.9,25.4,20.1,1.5,16.0,4.44,8.4,128,35,2025-12-24 17:00:00,2025-12-24T10:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1012,1012,82,23.5,24.0,20.2,0.0,16.0,3.59,8.3,115,0,2025-12-24 18:00:00,2025-12-24T11:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,18,0.0,1013,1014,87,22.5,23.1,20.2,0.0,16.0,3.25,6.6,113,0,2025-12-24 19:00:00,2025-12-24T12:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,32,0.0,1014,1014,90,21.9,22.5,20.1,0.0,16.0,3.28,6.1,95,0,2025-12-24 20:00:00,2025-12-24T13:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,27,0.0,1014,1014,91,21.5,22.1,20.0,0.0,16.0,2.8,6.1,75,0,2025-12-24 21:00:00,2025-12-24T14:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.5,1014,1014,91,21.5,22.1,20.0,0.0,16.0,2.63,6.0,70,0,2025-12-24 22:00:00,2025-12-24T15:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,25,0.0,1014,1015,82,21.1,21.4,17.9,0.0,16.0,3.39,6.3,45,0,2025-12-24 23:00:00,2025-12-24T16:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1014,1016,77,19.8,19.9,15.7,0.0,16.0,4.01,7.5,34,0,2025-12-25 00:00:00,2025-12-24T17:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1014,1016,74,19.1,18.9,14.3,0.0,16.0,3.84,7.4,35,0,2025-12-25 01:00:00,2025-12-24T18:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,84,0.0,1014,1015,72,18.4,18.2,13.3,0.0,16.0,4.26,7.9,23,0,2025-12-25 02:00:00,2025-12-24T19:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1014,1016,69,17.9,17.9,12.2,0.0,9.0,4.83,8.9,28,0,2025-12-25 03:00:00,2025-12-24T20:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,26,0.0,1016,1016,68,17.5,17.5,11.6,0.0,16.0,5.2,9.8,31,0,2025-12-25 04:00:00,2025-12-24T21:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,100,0.0,1016,1017,67,17.2,17.2,11.0,0.0,16.0,5.29,10.0,32,0,2025-12-25 05:00:00,2025-12-24T22:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,26,0.0,1018,1018,66,16.9,16.9,10.6,0.0,16.0,5.0,9.9,33,0,2025-12-25 06:00:00,2025-12-24T23:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,24,0.0,1018,1020,65,16.7,16.7,10.1,0.6,16.0,4.25,9.4,27,56,2025-12-25 07:00:00,2025-12-25T00:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,23,0.0,1020,1020,61,16.6,16.6,9.0,0.7,16.0,4.29,8.1,26,258,2025-12-25 08:00:00,2025-12-25T01:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,24,0.0,1021,1022,59,16.4,16.4,8.4,1.0,16.0,4.11,8.1,22,458,2025-12-25 09:00:00,2025-12-25T02:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,26,0.0,1022,1022,61,16.4,16.4,8.9,1.5,16.0,4.02,7.7,17,617,2025-12-25 10:00:00,2025-12-25T03:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,26,0.0,1021,1022,61,16.5,16.5,8.9,1.9,16.0,3.92,8.0,17,719,2025-12-25 11:00:00,2025-12-25T04:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,28,0.0,1021,1022,58,16.9,16.9,8.6,2.2,16.0,4.26,8.2,14,750,2025-12-25 12:00:00,2025-12-25T05:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,30,0.0,1020,1021,57,16.8,16.8,8.3,2.2,16.0,4.09,8.4,13,708,2025-12-25 13:00:00,2025-12-25T06:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,32,0.0,1020,1020,58,16.8,16.8,8.5,1.6,16.0,3.73,7.9,11,599,2025-12-25 14:00:00,2025-12-25T07:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,33,0.0,1019,1020,58,16.9,16.9,8.6,1.1,16.0,3.65,7.2,12,434,2025-12-25 15:00:00,2025-12-25T08:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,69,0.0,1019,1020,55,17.8,17.8,8.7,1.0,16.0,2.68,6.0,17,178,2025-12-25 16:00:00,2025-12-25T09:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,30,0.0,1019,1020,56,17.5,17.5,8.6,0.9,16.0,2.09,5.5,19,38,2025-12-25 17:00:00,2025-12-25T10:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,90,0.0,1020,1021,56,17.0,17.0,8.2,0.0,16.0,2.2,4.4,21,0,2025-12-25 18:00:00,2025-12-25T11:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,54,0.0,1021,1022,57,16.4,16.4,7.9,0.0,16.0,1.79,4.4,11,0,2025-12-25 19:00:00,2025-12-25T12:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,57,0.0,1021,1022,62,15.6,15.6,8.3,0.0,16.0,1.47,3.5,11,0,2025-12-25 20:00:00,2025-12-25T13:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,25,0.0,1022,1022,64,15.2,15.2,8.5,0.0,16.0,1.38,2.8,12,0,2025-12-25 21:00:00,2025-12-25T14:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,28,0.0,1021,1022,65,16.0,16.0,9.4,0.0,16.0,1.1,3.5,30,0,2025-12-25 22:00:00,2025-12-25T15:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,31,0.0,1022,1022,67,15.8,15.8,9.7,0.0,16.0,0.87,2.1,38,0,2025-12-25 23:00:00,2025-12-25T16:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,30,0.0,1022,1022,68,15.4,15.4,9.6,0.0,16.0,1.08,2.0,35,0,2025-12-26 00:00:00,2025-12-25T17:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,30,0.0,1022,1022,68,15.2,15.2,9.3,0.0,16.0,1.4,2.7,21,0,2025-12-26 01:00:00,2025-12-25T18:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,27,0.0,1020,1022,65,15.0,15.0,8.5,0.0,16.0,1.73,3.4,10,0,2025-12-26 02:00:00,2025-12-25T19:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,24,0.0,1020,1021,63,14.7,14.7,7.8,0.0,16.0,1.8,3.6,12,0,2025-12-26 03:00:00,2025-12-25T20:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,27,0.0,1020,1020,61,15.1,15.1,7.7,0.0,16.0,2.06,4.2,21,0,2025-12-26 04:00:00,2025-12-25T21:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,27,0.0,1020,1021,60,14.7,14.7,7.0,0.0,16.0,2.01,4.2,19,0,2025-12-26 05:00:00,2025-12-25T22:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,26,0.0,1020,1021,59,14.4,14.4,6.5,0.0,16.0,2.0,4.1,22,0,2025-12-26 06:00:00,2025-12-25T23:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,67,0.0,1021,1022,61,14.0,14.0,6.6,1.9,16.0,1.54,4.0,4,42,2025-12-26 07:00:00,2025-12-26T00:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,76,0.0,1022,1022,63,14.4,14.4,7.4,2.3,16.0,1.51,3.1,353,167,2025-12-26 08:00:00,2025-12-26T01:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,70,0.0,1022,1023,57,15.4,15.4,6.9,3.3,16.0,2.02,4.4,10,337,2025-12-26 09:00:00,2025-12-26T02:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,66,0.0,1022,1023,52,16.1,16.1,6.2,4.6,16.0,2.49,5.2,24,486,2025-12-26 10:00:00,2025-12-26T03:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,65,0.0,1022,1022,51,17.0,17.0,6.8,5.8,16.0,2.3,5.2,29,575,2025-12-26 11:00:00,2025-12-26T04:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,57,0.0,1020,1021,50,17.8,17.8,7.2,6.3,16.0,1.85,4.9,33,658,2025-12-26 12:00:00,2025-12-26T05:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.25,1019,1020,47,18.6,17.7,7.1,5.7,16.0,1.3,4.2,32,720,2025-12-26 13:00:00,2025-12-26T06:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.25,1018,1019,46,19.1,18.3,7.2,4.6,16.0,0.85,3.3,16,611,2025-12-26 14:00:00,2025-12-26T07:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1017,1018,44,19.2,18.3,6.7,3.2,16.0,0.77,2.5,21,445,2025-12-26 15:00:00,2025-12-26T08:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1016,1017,44,19.7,18.9,7.1,2.3,16.0,0.85,2.0,105,241,2025-12-26 16:00:00,2025-12-26T09:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1016,1018,49,19.0,18.2,8.0,2.0,16.0,0.69,2.1,124,40,2025-12-26 17:00:00,2025-12-26T10:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1018,1018,55,18.1,18.1,8.9,0.0,16.0,0.27,1.2,140,0,2025-12-26 18:00:00,2025-12-26T11:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1018,1018,55,17.7,17.7,8.5,0.0,16.0,0.94,1.1,114,0,2025-12-26 19:00:00,2025-12-26T12:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1018,1018,67,15.7,15.7,9.6,0.0,16.0,2.09,3.9,121,0,2025-12-26 20:00:00,2025-12-26T13:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1018,1018,64,14.8,14.8,8.1,0.0,16.0,1.9,4.6,133,0,2025-12-26 21:00:00,2025-12-26T14:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1018,1019,67,14.7,14.7,8.6,0.0,16.0,1.53,4.5,144,0,2025-12-26 22:00:00,2025-12-26T15:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,0,0.0,1018,1019,70,14.4,14.4,9.0,0.0,16.0,1.28,2.8,143,0,2025-12-26 23:00:00,2025-12-26T16:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,56,0.0,1018,1019,71,14.3,14.3,9.2,0.0,16.0,1.13,2.3,131,0,2025-12-27 00:00:00,2025-12-26T17:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,28,0.0,1018,1019,72,14.3,14.3,9.3,0.0,16.0,0.98,2.0,108,0,2025-12-27 01:00:00,2025-12-26T18:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,32,0.0,1018,1019,72,14.3,14.3,9.3,0.0,16.0,1.01,1.8,85,0,2025-12-27 02:00:00,2025-12-26T19:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,34,0.0,1018,1018,71,14.2,14.2,9.1,0.0,16.0,1.22,2.3,80,0,2025-12-27 03:00:00,2025-12-26T20:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,34,0.0,1018,1019,72,14.4,14.4,9.4,0.0,16.0,1.3,2.4,61,0,2025-12-27 04:00:00,2025-12-26T21:00:00
Hoàn Kiếm,VN,21.0285,105.8542,Asia/Ho_Chi_Minh,34,0.0,1019,1020,69,14.4,14.4,8.8,0.0,16.0,1.35,2.5,51,0,2025-12-27 05:00:00,2025-12-26T22:00:00
